Cause num,Order num,Doc,Name
535,349,['DownloadDocument.aspx?DocumentId=3185963'],['PROTEST']
535,349,['DownloadDocument.aspx?DocumentId=3185964'],['WITHDRAWL OF REQUEST']
535,349,['DownloadDocument.aspx?DocumentId=3185965'],['EXHIBIT 1']
535,349,['DownloadDocument.aspx?DocumentId=3185966'],['PROOF OF PUBLICATION']
535,349,['DownloadDocument.aspx?DocumentId=3185967'],['511 REQUEST WITH EXHIBITS']
535,349,['DownloadDocument.aspx?DocumentId=3185968'],['CERTIFICATE OF MAILING']
535,349,['DownloadDocument.aspx?DocumentId=3185969'],['NOTICE OF HEARING']
535,349,['DownloadDocument.aspx?DocumentId=3185970'],['CERTIFICATE OF MAILING']
535,349,['DownloadDocument.aspx?DocumentId=3185971'],['CERTIFICATE OF MAILING']
535,349,['DownloadDocument.aspx?DocumentId=3185972'],['APPLICATION OF HEARING']
252,11,['DownloadDocument.aspx?DocumentId=3014941'],['ORDER MAILED']
252,11,['DownloadDocument.aspx?DocumentId=3014942'],['ORDER']
252,11,['DownloadDocument.aspx?DocumentId=3014943'],['511 REQUEST WITH EXHIBITS']
252,11,['DownloadDocument.aspx?DocumentId=3014944'],['CORRESPONDENCE']
252,11,['DownloadDocument.aspx?DocumentId=3014945'],['PROOF OF PUBLICATION']
252,11,['DownloadDocument.aspx?DocumentId=3014946'],['PROOF OF PUBLICATION']
252,11,['DownloadDocument.aspx?DocumentId=3014947'],['CERTIFICATE OF MAILING']
252,11,['DownloadDocument.aspx?DocumentId=3014948'],['NOTICE OF HEARING']
252,11,['DownloadDocument.aspx?DocumentId=3014949'],['APPLICATION OF HEARING']
252,11,['DownloadDocument.aspx?DocumentId=3014950'],['RETURNED MAIL']
535,738,['DownloadDocument.aspx?DocumentId=3982385'],[]
535,738,['DownloadDocument.aspx?DocumentId=3982388'],['RETURN MAIL']
535,738,['DownloadDocument.aspx?DocumentId=3982390'],['ORDER']
535,738,['DownloadDocument.aspx?DocumentId=3982392'],['511 DOCUMENTS']
535,738,['DownloadDocument.aspx?DocumentId=3982394'],['NOTICE(S)']
535,738,['DownloadDocument.aspx?DocumentId=3982396'],['APPLICATION/AMENDED APP(S) & SUPPORTING DOCS']
37,1,['DownloadDocument.aspx?DocumentId=1369330'],['Additions to List of Interested Parties']
37,1,['DownloadDocument.aspx?DocumentId=1371478'],['Cover Letter for Application']
37,1,['DownloadDocument.aspx?DocumentId=1374325'],['Transcript']
37,1,['DownloadDocument.aspx?DocumentId=1389806'],['Order/Report of Commission']
37,1,['DownloadDocument.aspx?DocumentId=1767066'],['Exhibit: Liberty Field Data/Notice of Hearing by Telegram']
37,1,['DownloadDocument.aspx?DocumentId=1768764'],"['Exhibit A: Liberty Field Contour Map, Top ""D"" Sand']"
37,1,['DownloadDocument.aspx?DocumentId=1773721'],['Letter of Concern/Notice of Hearing by Telegram']
37,1,['DownloadDocument.aspx?DocumentId=1795713'],['Application: British-American Oil Producing Company']
37,1,['DownloadDocument.aspx?DocumentId=1805817'],['Request for Publication: Denver Daily Journal']
37,1,['DownloadDocument.aspx?DocumentId=1807498'],['Notice of Hearing']
37,1,['DownloadDocument.aspx?DocumentId=1807558'],['Request for Publication: Sterling Advocate']
37,1,['DownloadDocument.aspx?DocumentId=3074710'],['Proof of Publication: Sterling Journal-Advocate']
37,1,['DownloadDocument.aspx?DocumentId=3074713'],['Proof of Publication: Denver Daily Journal']
407,1661,['DownloadDocument.aspx?DocumentId=3819343'],['RETURNED MAIL']
407,1661,['DownloadDocument.aspx?DocumentId=3819345'],['511 REQUEST WITH EXHIBITS']
407,1661,['DownloadDocument.aspx?DocumentId=3819347'],['NOTICE OF HEARING']
407,1661,['DownloadDocument.aspx?DocumentId=3819349'],['APPLICATION OF HEARING']
407,1661,['DownloadDocument.aspx?DocumentId=3823708'],['ORDER']
535,507,['DownloadDocument.aspx?DocumentId=3411392'],['RETURNED MAIL']
535,507,['DownloadDocument.aspx?DocumentId=3411393'],['ORDER MAILED']
535,507,['DownloadDocument.aspx?DocumentId=3411394'],['ORDER']
535,507,['DownloadDocument.aspx?DocumentId=3411396'],['511 REQUEST WITH EXHIBITS']
535,507,['DownloadDocument.aspx?DocumentId=3411397'],['CERTIFICATE OF MAILING']
535,507,['DownloadDocument.aspx?DocumentId=3411398'],['NOTICE OF HEARING']
535,507,['DownloadDocument.aspx?DocumentId=3411399'],['APPLICATION OF HEARING']
535,67,['DownloadDocument.aspx?DocumentId=2896002'],['APPLICATION OF HEARING']
535,67,['DownloadDocument.aspx?DocumentId=2896003'],['NOTICE OF HEARING']
535,67,['DownloadDocument.aspx?DocumentId=2896004'],['CERTIFICATE OF MAILING']
535,67,['DownloadDocument.aspx?DocumentId=2896005'],['EMAIL CORRESPONDENCE']
535,67,['DownloadDocument.aspx?DocumentId=2896006'],['PROOF OF PUBLICATION']
535,67,['DownloadDocument.aspx?DocumentId=2896007'],['PROOF OF PUBLICATION']
535,67,['DownloadDocument.aspx?DocumentId=2896008'],['511 REQUEST WITH EXHIBITS']
535,67,['DownloadDocument.aspx?DocumentId=2896009'],['ORDER']
535,67,['DownloadDocument.aspx?DocumentId=2896010'],['ORDER MAILED']
407,885,['DownloadDocument.aspx?DocumentId=3247333'],['ORDER MAILED']
407,885,['DownloadDocument.aspx?DocumentId=3247334'],['ORDER']
407,885,['DownloadDocument.aspx?DocumentId=3247335'],['511 REQUEST WITH EXHIBITS']
407,885,['DownloadDocument.aspx?DocumentId=3247336'],['CORRESPONDENCE']
407,885,['DownloadDocument.aspx?DocumentId=3247338'],['CERTIFICATE OF MAILING']
407,885,['DownloadDocument.aspx?DocumentId=3247339'],['NOTICE OF HEARING']
407,885,['DownloadDocument.aspx?DocumentId=3247340'],['CERTIFICATE OF MAILING']
407,885,['DownloadDocument.aspx?DocumentId=3247341'],['APPLICATION OF HEARING']
407,885,['DownloadDocument.aspx?DocumentId=3879468'],[]
407,885,['DownloadDocument.aspx?DocumentId=3879473'],['PROOF OF PUBLICATION']
535,576,['DownloadDocument.aspx?DocumentId=3574858'],['RETURNED MAIL']
535,576,['DownloadDocument.aspx?DocumentId=3574859'],['ORDER']
535,576,['DownloadDocument.aspx?DocumentId=3574860'],['511 REQUEST WITH EXHIBITS']
535,576,['DownloadDocument.aspx?DocumentId=3574861'],['NOTICE OF HEARING']
535,576,['DownloadDocument.aspx?DocumentId=3574862'],['APPLICATION OF HEARING']
407,1090,['DownloadDocument.aspx?DocumentId=3438288'],['RETURNED MAIL']
407,1090,['DownloadDocument.aspx?DocumentId=3438290'],['ORDER MAILED']
407,1090,['DownloadDocument.aspx?DocumentId=3438292'],['511 REQUEST WITH EXHIBITS']
407,1090,['DownloadDocument.aspx?DocumentId=3438293'],['PROOF OF PUBLICATION']
407,1090,['DownloadDocument.aspx?DocumentId=3438294'],['CERTIFICATE OF MAILING']
407,1090,['DownloadDocument.aspx?DocumentId=3438295'],['NOTICE OF HEARING']
407,1090,['DownloadDocument.aspx?DocumentId=3438296'],['APPLICATION OF HEARING']
407,1090,['DownloadDocument.aspx?DocumentId=3713777'],['ORDER']
407,619,['DownloadDocument.aspx?DocumentId=2952458'],['APPLICATION OF HEARING']
407,619,['DownloadDocument.aspx?DocumentId=2952459'],['NOTICE OF HEARING']
407,619,['DownloadDocument.aspx?DocumentId=2952460'],['CERTIFICATE OF MAILING']
407,619,['DownloadDocument.aspx?DocumentId=2952461'],['PROOF OF PUBLICATION']
407,619,['DownloadDocument.aspx?DocumentId=2952462'],['PROOF OF PUBLICATION']
407,619,['DownloadDocument.aspx?DocumentId=2952463'],['RULE 511 REQUEST W/ EXHIBITS']
407,619,['DownloadDocument.aspx?DocumentId=2952464'],['SUPPLEMENTAL 511 REQUEST']
407,619,['DownloadDocument.aspx?DocumentId=2952465'],['EMAIL RE: POTENTIAL PROTEST']
407,619,['DownloadDocument.aspx?DocumentId=2952466'],['ORDER']
407,619,['DownloadDocument.aspx?DocumentId=2952467'],['ORDER MAILED']
421,49,['DownloadDocument.aspx?DocumentId=3583216'],['ORDER']
421,49,['DownloadDocument.aspx?DocumentId=3583217'],['511 REQUEST WITH EXHIBITS']
421,49,['DownloadDocument.aspx?DocumentId=3583218'],['NOTICE OF HEARING']
421,49,['DownloadDocument.aspx?DocumentId=3583219'],['APPLICATION OF HEARING']
407,729,['DownloadDocument.aspx?DocumentId=3038536'],['ORDER MAILED']
407,729,['DownloadDocument.aspx?DocumentId=3038537'],['ORDER']
407,729,['DownloadDocument.aspx?DocumentId=3038538'],['511 REQUEST WITH EXHIBITS']
407,729,['DownloadDocument.aspx?DocumentId=3038539'],['PROOF OF PUBLICATION']
407,729,['DownloadDocument.aspx?DocumentId=3038540'],['PROOF OF PUBLICATION']
407,729,['DownloadDocument.aspx?DocumentId=3038541'],['CERTIFICATE OF MAILING']
407,729,['DownloadDocument.aspx?DocumentId=3038542'],['NOTICE OF HEARING']
407,729,['DownloadDocument.aspx?DocumentId=3038543'],['APPLICATION OF HEARING']
139,121,['DownloadDocument.aspx?DocumentId=3411885'],['RETURNED MAIL']
139,121,['DownloadDocument.aspx?DocumentId=3411886'],['ORDER MAILED']
139,121,['DownloadDocument.aspx?DocumentId=3411887'],['ORDER']
139,121,['DownloadDocument.aspx?DocumentId=3411888'],['511 REQUEST WITH EXHIBITS']
139,121,['DownloadDocument.aspx?DocumentId=3411889'],['PROOF OF PUBLICATION']
139,121,['DownloadDocument.aspx?DocumentId=3411890'],['CERTIFICATE OF MAILING']
139,121,['DownloadDocument.aspx?DocumentId=3411891'],['NOTICE OF HEARING']
139,121,['DownloadDocument.aspx?DocumentId=3411892'],['APPLICATION OF HEARING']
407,1594,['DownloadDocument.aspx?DocumentId=3775541'],['RETURNED MAIL']
407,1594,['DownloadDocument.aspx?DocumentId=3775543'],['ORDER']
407,1594,['DownloadDocument.aspx?DocumentId=3775545'],['511 REQUEST WITH EXHIBITS']
407,1594,['DownloadDocument.aspx?DocumentId=3775547'],['NOTICE OF HEARING']
407,1594,['DownloadDocument.aspx?DocumentId=3775549'],['APPLICATION OF HEARING']
535,332,['DownloadDocument.aspx?DocumentId=3138691'],['ORDER MAILED']
535,332,['DownloadDocument.aspx?DocumentId=3138692'],['ORDER']
535,332,['DownloadDocument.aspx?DocumentId=3138693'],['511 REQUEST WITH EXHIBITS']
535,332,['DownloadDocument.aspx?DocumentId=3138694'],['WITHDRAWAL OF PROTEST']
535,332,['DownloadDocument.aspx?DocumentId=3138695'],['PROTEST']
535,332,['DownloadDocument.aspx?DocumentId=3138696'],['PROOF OF PUBLICATION']
535,332,['DownloadDocument.aspx?DocumentId=3138697'],['PROOF OF PUBLICATION']
535,332,['DownloadDocument.aspx?DocumentId=3138698'],['CERTIFICATE OF MAILING']
535,332,['DownloadDocument.aspx?DocumentId=3138699'],['NOTICE OF HEARING']
535,332,['DownloadDocument.aspx?DocumentId=3138700'],['CERTIFICATE OF MAILING']
535,332,['DownloadDocument.aspx?DocumentId=3138701'],['APPLICATION OF HEARING']
407,1841,['DownloadDocument.aspx?DocumentId=4039983'],[]
407,1841,['DownloadDocument.aspx?DocumentId=4039993'],['ORDER']
407,1841,['DownloadDocument.aspx?DocumentId=4039995'],['511 DOCUMENTS']
407,1841,['DownloadDocument.aspx?DocumentId=4039997'],['NOTICE(S)']
407,1841,['DownloadDocument.aspx?DocumentId=4039999'],['APPLICATION / AMENDED APP(S) & SUPPORTING DOCS']
535,551,['DownloadDocument.aspx?DocumentId=3494188'],['RETURNED MAIL']
535,551,['DownloadDocument.aspx?DocumentId=3494193'],['ORDER']
535,551,['DownloadDocument.aspx?DocumentId=3494208'],['511 REQUEST WITH EXHIBITS']
535,551,['DownloadDocument.aspx?DocumentId=3494217'],['NOTICE OF HEARING']
535,551,['DownloadDocument.aspx?DocumentId=3494225'],['APPLICATION OF HEARING']
407,754,['DownloadDocument.aspx?DocumentId=3085930'],['ORDER MAILED']
407,754,['DownloadDocument.aspx?DocumentId=3085931'],['ORDER']
407,754,['DownloadDocument.aspx?DocumentId=3085932'],['511 REQUEST WITH EXHIBITS']
407,754,['DownloadDocument.aspx?DocumentId=3085934'],['CORRESPONDENCE']
407,754,['DownloadDocument.aspx?DocumentId=3085935'],['PROOF OF PUBLICATION']
407,754,['DownloadDocument.aspx?DocumentId=3085936'],['PROOF OF PUBLICATION']
407,754,['DownloadDocument.aspx?DocumentId=3085937'],['CERTIFICATE OF MAILING']
407,754,['DownloadDocument.aspx?DocumentId=3085938'],['NOTICE OF HEARING']
407,754,['DownloadDocument.aspx?DocumentId=3085939'],['CERTIFICATE OF MAILING']
407,754,['DownloadDocument.aspx?DocumentId=3085940'],['APPLICATION OF HEARING']
407,1067,['DownloadDocument.aspx?DocumentId=3392115'],['ORDER MAILED']
407,1067,['DownloadDocument.aspx?DocumentId=3392116'],['ORDER']
407,1067,['DownloadDocument.aspx?DocumentId=3392117'],['511 REQUEST WITH EXHIBITS']
407,1067,['DownloadDocument.aspx?DocumentId=3392118'],['PROOF OF PUBLICATION']
407,1067,['DownloadDocument.aspx?DocumentId=3392119'],['CERTIFICATE OF MAILING']
407,1067,['DownloadDocument.aspx?DocumentId=3392120'],['NOTICE OF HEARING']
407,1067,['DownloadDocument.aspx?DocumentId=3392121'],['CERTIFICATE OF MAILING']
407,1067,['DownloadDocument.aspx?DocumentId=3392122'],['APPLICATION OF HEARING']
369,9,['DownloadDocument.aspx?DocumentId='],[]
535,641,['DownloadDocument.aspx?DocumentId=3596012'],['RETURNED MAIL']
535,641,['DownloadDocument.aspx?DocumentId=3596013'],['ORDER']
535,641,['DownloadDocument.aspx?DocumentId=3596014'],['511 REQUEST WITH EXHIBITS']
535,641,['DownloadDocument.aspx?DocumentId=3596015'],['NOTICE OF HEARING']
535,641,['DownloadDocument.aspx?DocumentId=3596016'],['APPLICATION OF HEARING']
191,53,['DownloadDocument.aspx?DocumentId=1385211'],['Request Approval of Verified Application']
191,53,['DownloadDocument.aspx?DocumentId=1767824'],['Exhibit L2']
191,53,['DownloadDocument.aspx?DocumentId=1780868'],['Report of the Commission']
191,53,['DownloadDocument.aspx?DocumentId=1785008'],['Notice of Hearing']
191,53,['DownloadDocument.aspx?DocumentId=1787908'],['Application']
191,53,['DownloadDocument.aspx?DocumentId=1790843'],['Exhibit L1']
191,53,['DownloadDocument.aspx?DocumentId=1796174'],['Parties Notified']
191,53,['DownloadDocument.aspx?DocumentId=1811528'],['Proof of Publication']
191,53,['DownloadDocument.aspx?DocumentId=1812513'],['Parties Notified']
535,173,['DownloadDocument.aspx?DocumentId=3000312'],['ORDER MAILED']
535,173,['DownloadDocument.aspx?DocumentId=3000313'],['ORDER']
535,173,['DownloadDocument.aspx?DocumentId=3000314'],['511 REQUEST WITH EXHIBITS']
535,173,['DownloadDocument.aspx?DocumentId=3000315'],['PROOF OF PUBLICATION']
535,173,['DownloadDocument.aspx?DocumentId=3000316'],['CERTIFICATE OF MAILING']
535,173,['DownloadDocument.aspx?DocumentId=3000317'],['CERTIFICATE OF MAILING']
535,173,['DownloadDocument.aspx?DocumentId=3000318'],['NOTICE OF HEARING']
535,173,['DownloadDocument.aspx?DocumentId=3000319'],['APPLICATION OF HEARING']
440,60,['DownloadDocument.aspx?DocumentId=2463847'],['RETURNED MAIL']
440,60,['DownloadDocument.aspx?DocumentId=2463848'],['WITHDRAWAL OF MOTION FOR INTERVENTION']
440,60,['DownloadDocument.aspx?DocumentId=2463850'],['ORDER MAILED']
440,60,['DownloadDocument.aspx?DocumentId=2463851'],['ORDER']
440,60,['DownloadDocument.aspx?DocumentId=2463852'],['LETTER: CDPHE CONSULTATION RECOMMENDATIONS']
440,60,['DownloadDocument.aspx?DocumentId=2463854'],['MOTION TO CONTINUE HEARING AND ESTABLISH HEARING SITE LOCATION']
440,60,['DownloadDocument.aspx?DocumentId=2463855'],['MOTION FOR INTERVENTION UNDER COGCC RULE 509 (a)']
440,60,['DownloadDocument.aspx?DocumentId=2463857'],['PROOF OF PUBLICATION']
440,60,['DownloadDocument.aspx?DocumentId=2463858'],['NOTICE MAILED']
440,60,['DownloadDocument.aspx?DocumentId=2463859'],['NOTICE OF HEARING']
440,60,['DownloadDocument.aspx?DocumentId=2463861'],['APPLICATION']
440,60,['DownloadDocument.aspx?DocumentId=2464157'],['Proposed Spacing Unit']
440,60,['DownloadDocument.aspx?DocumentId=2465800'],['MEMORANDUM SUPPLEMENTING & SUPPORTING MOTION TO INTERVENE']
440,60,['DownloadDocument.aspx?DocumentId=2465801'],['REQUEST FOR APPROVAL OF VERIFIED APPLICATION']
547,14,['DownloadDocument.aspx?DocumentId=3493890'],['ORDER']
547,14,['DownloadDocument.aspx?DocumentId=3493895'],['511 REQUEST WITH EXHIBITS']
547,14,['DownloadDocument.aspx?DocumentId=3493898'],['NOTICE OF HEARING']
547,14,['DownloadDocument.aspx?DocumentId=3493899'],['APPLICATION OF HEARING']
139,89,['DownloadDocument.aspx?DocumentId=1373202'],['Parties Notified']
139,89,['DownloadDocument.aspx?DocumentId=1382317'],['Notice of Hearing']
139,89,['DownloadDocument.aspx?DocumentId=1383992'],['Parties Notified']
139,89,['DownloadDocument.aspx?DocumentId=1384846'],['Exhibit']
139,89,['DownloadDocument.aspx?DocumentId=1385628'],['Exhibit']
139,89,['DownloadDocument.aspx?DocumentId=1772129'],['Exhibit']
139,89,['DownloadDocument.aspx?DocumentId=1781798'],['Returned Mail']
139,89,['DownloadDocument.aspx?DocumentId=1792868'],['Report of the Commission']
139,89,['DownloadDocument.aspx?DocumentId=1794213'],['Exhibit']
139,89,['DownloadDocument.aspx?DocumentId=1800019'],['Application']
139,89,['DownloadDocument.aspx?DocumentId=1800071'],['Proof of Publication']
139,89,['DownloadDocument.aspx?DocumentId=1803724'],['Exhibit']
139,89,['DownloadDocument.aspx?DocumentId=1813204'],['Request Approval of Verified Application']
535,2,['DownloadDocument.aspx?DocumentId=2613660'],['MAILING/ORDER']
535,2,['DownloadDocument.aspx?DocumentId=2613661'],['ORDER']
535,2,['DownloadDocument.aspx?DocumentId=2613662'],['510 STATEMENT']
535,2,['DownloadDocument.aspx?DocumentId=2613663'],['EMAIL CORRESPONDENCE/CONTINUATION']
535,2,['DownloadDocument.aspx?DocumentId=2613664'],['PROOF OF PUBLICATION']
535,2,['DownloadDocument.aspx?DocumentId=2613665'],['MAILING/NOTICE']
535,2,['DownloadDocument.aspx?DocumentId=2613666'],['NOTICE OF HEARING']
535,2,['DownloadDocument.aspx?DocumentId=2613667'],['APPLICATION OF HEARING']
535,2,['DownloadDocument.aspx?DocumentId=2613668'],['EXHIBITS']
535,2,['DownloadDocument.aspx?DocumentId=2619212'],['RETURNED MAIL']
112,85,['DownloadDocument.aspx?DocumentId=1364492'],['List of Interested Parties']
112,85,['DownloadDocument.aspx?DocumentId=1364894'],['Newspaper Article']
112,85,['DownloadDocument.aspx?DocumentId=1365160'],['Notice of Hearing']
112,85,['DownloadDocument.aspx?DocumentId=1365451'],['Exhibits A-E']
112,85,['DownloadDocument.aspx?DocumentId=1367017'],['Requests for Publication']
112,85,['DownloadDocument.aspx?DocumentId=1367985'],['Letter from interested party to cogcc']
112,85,['DownloadDocument.aspx?DocumentId=1368544'],['Photos']
112,85,['DownloadDocument.aspx?DocumentId=1368660'],['Notice of Continuation of Hearing']
112,85,['DownloadDocument.aspx?DocumentId=1369509'],['Exhibit H-Ia']
112,85,['DownloadDocument.aspx?DocumentId=1370164'],['letter from cogcc to interested party']
112,85,['DownloadDocument.aspx?DocumentId=1370392'],['Letter from interested party to cogcc']
112,85,['DownloadDocument.aspx?DocumentId=1371277'],['Notice of Continuation of Hearing']
112,85,['DownloadDocument.aspx?DocumentId=1371868'],['Request for publication']
112,85,['DownloadDocument.aspx?DocumentId=1372991'],['Letter from interested party to cogcc']
112,85,['DownloadDocument.aspx?DocumentId=1373951'],['Letter from operator to cogcc']
112,85,['DownloadDocument.aspx?DocumentId=1373952'],['Order/Report of Commission (112-61)']
112,85,['DownloadDocument.aspx?DocumentId=1375557'],['Exhibit: COGCC Rules and Regulations']
112,85,['DownloadDocument.aspx?DocumentId=1375629'],['Exhibit: Groundwater Database Taskforce Report']
112,85,['DownloadDocument.aspx?DocumentId=1376213'],['List of Interested Parties']
112,85,['DownloadDocument.aspx?DocumentId=1376376'],['Letter from operator to cogcc']
112,85,['DownloadDocument.aspx?DocumentId=1376863'],['Letter from interested party to cogcc']
112,85,['DownloadDocument.aspx?DocumentId=1376965'],['Proof of Publication: Pine River Times']
112,85,['DownloadDocument.aspx?DocumentId=1377295'],['Exhibit: BLM/NEPA Handbook']
112,85,['DownloadDocument.aspx?DocumentId=1377973'],['Signup Sheet']
112,85,['DownloadDocument.aspx?DocumentId=1378845'],"['Statement, Pam Kautter']"
112,85,['DownloadDocument.aspx?DocumentId=1379713'],"['Letter, Interested Party to COGCC']"
112,85,['DownloadDocument.aspx?DocumentId=1379751'],['Proof of Publication: Durango Herald']
112,85,['DownloadDocument.aspx?DocumentId=1379796'],['COGCC Activities Update']
112,85,['DownloadDocument.aspx?DocumentId=1380912'],['Exhibit: Photos']
112,85,['DownloadDocument.aspx?DocumentId=1381618'],['Picture']
112,85,['DownloadDocument.aspx?DocumentId=1381729'],"['Letter, COGCC to Interested Party']"
112,85,['DownloadDocument.aspx?DocumentId=1382075'],"['Letter, EPA to San Juan Forest Supervisor']"
112,85,['DownloadDocument.aspx?DocumentId=1382510'],['Notice of Continuation of Hearing']
112,85,['DownloadDocument.aspx?DocumentId=1383315'],['Proof of Publication: Durango Herald']
112,85,['DownloadDocument.aspx?DocumentId=1383396'],"['Letter, COGCC to Interested Party']"
112,85,['DownloadDocument.aspx?DocumentId=1384874'],"['Letter, Interested Party to COGCC']"
112,85,['DownloadDocument.aspx?DocumentId=1385154'],"['Exhibit: Article VI, Oil & Gas Regs in La Plata']"
112,85,['DownloadDocument.aspx?DocumentId=1385506'],['Exhibits Ib-J']
112,85,['DownloadDocument.aspx?DocumentId=1385531'],"['Letter, Operator to COGCC']"
112,85,['DownloadDocument.aspx?DocumentId=1387604'],"['Letter, Commissioner to COGCC']"
112,85,['DownloadDocument.aspx?DocumentId=1387868'],['Exhibit: Effects of Coalbed Methane on La Plata']
112,85,['DownloadDocument.aspx?DocumentId=1388304'],"['Letter, Operator to COGCC']"
112,85,['DownloadDocument.aspx?DocumentId=1389507'],['Proof of Publication: Denver Daily Journal']
112,85,['DownloadDocument.aspx?DocumentId=1389678'],['Exhibit: Article on Coalbed Methane Development']
112,85,['DownloadDocument.aspx?DocumentId=1389753'],['Notice of Continuation of Hearing']
112,85,['DownloadDocument.aspx?DocumentId=1390063'],['Groundwater Taskforce Report to Commissioners']
112,85,['DownloadDocument.aspx?DocumentId=1390365'],['Exhibit: Chronology of Commission Activity in Ignacio/Blanco']
112,85,['DownloadDocument.aspx?DocumentId=1390459'],"['Letter, Operator to Interested Party']"
112,85,['DownloadDocument.aspx?DocumentId=1766399'],"['Statement, Carl Weston']"
112,85,['DownloadDocument.aspx?DocumentId=1768239'],['Proposed Rule #1: Bradenhead Testing']
112,85,['DownloadDocument.aspx?DocumentId=1768559'],['Proof of Publication: Denver Daily Journal']
112,85,['DownloadDocument.aspx?DocumentId=1768964'],"['Letter, Interested Party to COGCC']"
112,85,['DownloadDocument.aspx?DocumentId=1769445'],['Letter from SJCA to SJ Forest Service']
112,85,['DownloadDocument.aspx?DocumentId=1769981'],['Exhibit: Checklist of Oil & Gas Performance Standards']
112,85,['DownloadDocument.aspx?DocumentId=1770083'],['Returned Mail']
112,85,['DownloadDocument.aspx?DocumentId=1770449'],['Proof of Publication: Pagosa Springs Sun']
112,85,['DownloadDocument.aspx?DocumentId=1770612'],['COGCC Memo re: Groundwater Testing']
112,85,['DownloadDocument.aspx?DocumentId=1771143'],['Order/Report of Commission (AMENDED)']
112,85,['DownloadDocument.aspx?DocumentId=1771703'],['Newspaper Articles']
112,85,['DownloadDocument.aspx?DocumentId=1771837'],['Request for Publication']
112,85,['DownloadDocument.aspx?DocumentId=1772175'],"['Exhibit: Federal Register, Onshore Oil & Gas Operations']"
112,85,['DownloadDocument.aspx?DocumentId=1772462'],"['Letter, Interested Party to COGCC']"
112,85,['DownloadDocument.aspx?DocumentId=1772765'],['Newspaper Article']
112,85,['DownloadDocument.aspx?DocumentId=1772790'],['Proof of Publication: Denver Daily Journal']
112,85,['DownloadDocument.aspx?DocumentId=1774116'],['Request for Publication']
112,85,['DownloadDocument.aspx?DocumentId=1774788'],"['Letter, Operator to COGCC']"
112,85,['DownloadDocument.aspx?DocumentId=1775652'],['Exhibit: San Juan Basin Expenditures by ERF']
112,85,['DownloadDocument.aspx?DocumentId=1776747'],['Texaco Hearing Statement']
112,85,['DownloadDocument.aspx?DocumentId=1776879'],"['Letter, Interested Party to COGCC']"
112,85,['DownloadDocument.aspx?DocumentId=1776917'],['Proof of Publication: Durango Herald']
112,85,['DownloadDocument.aspx?DocumentId=1776946'],['Letter: Operator to COGCC']
112,85,['DownloadDocument.aspx?DocumentId=1777278'],['Request for Publication']
112,85,['DownloadDocument.aspx?DocumentId=1777629'],"['Exhibit: Letter, COGCC to Sen. Cassidy']"
112,85,['DownloadDocument.aspx?DocumentId=1778435'],['Newspaper Article']
112,85,['DownloadDocument.aspx?DocumentId=1778801'],['Requests for Publication']
112,85,['DownloadDocument.aspx?DocumentId=1779100'],"['Letter, Interested Party to COGCC']"
112,85,['DownloadDocument.aspx?DocumentId=1779390'],['Request for Publication']
112,85,['DownloadDocument.aspx?DocumentId=1779629'],"['Letter, Operator to COGCC']"
112,85,['DownloadDocument.aspx?DocumentId=1780077'],['Letter from Interested Party']
112,85,['DownloadDocument.aspx?DocumentId=1780844'],"['Entry of Appearance, SJCA']"
112,85,['DownloadDocument.aspx?DocumentId=1781946'],['Sign Up Sheet']
112,85,['DownloadDocument.aspx?DocumentId=1782321'],"['Notice of Appearance, SJCA']"
112,85,['DownloadDocument.aspx?DocumentId=1783171'],"['Letter, Interested Party to COGCC']"
112,85,['DownloadDocument.aspx?DocumentId=1784323'],"['Letter, Operator to COGCC']"
112,85,['DownloadDocument.aspx?DocumentId=1784451'],['Request for Publication']
112,85,['DownloadDocument.aspx?DocumentId=1785318'],['Exhibit: Groundwater Sampling Requirement Policy']
112,85,['DownloadDocument.aspx?DocumentId=1786306'],['Proof of Publication: Durango Herald']
112,85,['DownloadDocument.aspx?DocumentId=1786497'],['Exhibit: Groundwater Sampling']
112,85,['DownloadDocument.aspx?DocumentId=1786925'],['COGCC Memo re: May Hearing']
112,85,['DownloadDocument.aspx?DocumentId=1786933'],['Proof of Publication: Pine River Times']
112,85,['DownloadDocument.aspx?DocumentId=1786968'],['Report to Commission: Groundwater Task Force']
112,85,['DownloadDocument.aspx?DocumentId=1787338'],['Exhibit: Regulatory Approval Requirements']
112,85,['DownloadDocument.aspx?DocumentId=1788207'],['Proof of Publication: Pine River Times']
112,85,['DownloadDocument.aspx?DocumentId=1788517'],['Cause 112 Discussion']
112,85,['DownloadDocument.aspx?DocumentId=1789058'],['Proof of Publication: Pine River Times']
112,85,['DownloadDocument.aspx?DocumentId=1789096'],"['Letter, Interested Party to COGCC']"
112,85,['DownloadDocument.aspx?DocumentId=1790673'],['Newspaper Article']
112,85,['DownloadDocument.aspx?DocumentId=1790725'],"['Letter, Operator to COGCC']"
112,85,['DownloadDocument.aspx?DocumentId=1791048'],['Entry of Appearance: Chris Shuey']
112,85,['DownloadDocument.aspx?DocumentId=1791582'],['Hearing Notes']
112,85,['DownloadDocument.aspx?DocumentId=1791716'],"['Letter, Interested Party to COGCC']"
112,85,['DownloadDocument.aspx?DocumentId=1791818'],"['Letter, Interested Party to COGCC']"
